"Month","WeekOfMonth","DayOfWeek","Make","AccidentArea","DayOfWeekClaimed","MonthClaimed","WeekOfMonthClaimed","Sex","MaritalStatus","Age","Fault","VeghiclePrice","PolicyNumber","RepNumber","Deductible","DriverRating","Days_Policy_Accident","Days_Policy_Claim","PastNumberOfClaims","AgeOfVehicle","AgeOfPolicyHolder","PoliceReportFiled","WitnessPresent","AgentType","NumberOfSuppliments","AddressChange_Claim","NumberOfCars","Year"
"2","1","6","14","1","1","2","2","2","2","44","1","199","12825","1","400","3","31","31","1","7","38","2","2","1","0","0","1","1996"
"6","2","3","3","1","1","6","2","2","1","42","1","690","12826","7","400","2","31","31","1","7","38","2","2","1","1","0","1","1996"
"3","2","3","3","1","4","3","3","1","2","31","1","245","12827","11","400","3","31","31","0","6","33","2","2","1","6","0","1","1996"
"6","1","6","10","2","1","6","1","1","2","69","2","245","12828","11","400","2","31","31","2","8","66","2","2","1","0","0","1","1996"
"6","1","3","14","1","4","6","1","2","2","79","1","245","12829","2","400","2","31","31","1","8","66","2","2","1","6","0","1","1996"
"7","1","1","14","1","1","7","1","2","1","34","2","245","12830","10","400","3","31","31","2","7","33","2","2","1","6","0","1","1996"
"7","1","1","7","1","4","7","5","1","2","47","1","245","12831","5","400","3","31","31","5","7","45","2","2","1","0","0","1","1996"
"9","4","3","10","1","5","9","4","2","2","30","2","245","12832","16","400","4","31","31","5","6","33","2","2","1","1","1","2","1996"
"9","1","1","3","1","2","9","3","2","2","31","1","690","12833","8","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"2","4","3","1","1","4","2","4","2","2","38","2","690","12834","14","400","2","31","31","1","8","38","2","2","1","6","0","3","1996"
"6","2","4","10","1","1","6","2","2","2","35","1","345","12835","1","700","4","31","31","2","7","33","2","2","1","6","0","1","1996"
"5","4","7","7","1","1","12","1","2","1","29","2","245","12836","6","400","4","31","31","5","7","33","2","2","1","6","0","1","1996"
"7","5","7","18","1","1","7","5","2","2","31","1","245","12837","16","400","3","31","31","2","5","33","2","2","1","1","0","1","1996"
"10","1","4","3","1","5","10","1","2","2","54","2","345","12838","7","400","4","31","31","0","8","45","2","2","1","0","0","1","1996"
"9","3","3","10","1","3","9","4","2","1","24","1","245","12839","15","400","2","31","31","2","4","28","2","2","1","6","0","1","1996"
"10","4","7","7","1","1","10","4","2","2","30","1","245","12840","16","400","4","31","31","1","7","33","2","2","1","6","0","1","1996"
"8","3","4","14","1","4","8","3","2","2","57","1","245","12841","4","400","2","31","31","5","8","58","2","2","1","3","0","1","1996"
"8","3","4","10","1","5","8","3","2","1","26","1","245","12842","3","400","2","31","31","1","6","33","2","2","1","1","0","1","1996"
"6","2","4","17","1","2","6","2","2","2","67","1","645","12843","15","400","4","31","31","0","8","66","2","2","1","0","0","1","1996"
"6","2","4","18","1","1","9","4","2","2","63","1","345","12844","1","400","2","31","31","0","8","58","2","2","1","6","0","1","1996"
"7","2","7","14","1","1","7","2","2","2","26","1","245","12845","11","400","2","31","31","5","7","33","2","2","1","3","0","1","1996"
"6","2","6","10","1","1","6","3","2","2","39","1","345","12846","6","400","3","31","31","1","6","38","2","2","1","1","0","1","1996"
"6","2","5","3","1","2","6","2","2","2","35","2","245","12847","14","400","4","31","31","1","7","33","2","2","1","3","0","1","1996"
"3","1","1","18","1","2","3","2","1","2","32","1","199","12848","10","400","3","31","31","5","6","33","2","2","1","6","0","1","1996"
"6","2","5","7","2","1","6","3","2","2","38","1","245","12849","5","400","2","31","31","2","4","38","2","2","1","0","0","1","1996"
"12","2","4","14","1","5","12","2","1","1","33","1","245","12850","5","400","4","31","31","2","6","33","2","2","1","3","0","1","1996"
"11","5","2","14","1","2","11","5","2","2","56","2","345","12851","1","400","1","12","12","2","8","58","2","2","1","0","0","1","1996"
"12","1","4","7","1","1","12","1","2","1","32","2","245","12852","4","400","3","31","31","0","6","33","2","2","1","0","0","1","1996"
"11","4","2","14","1","3","11","4","1","1","47","2","199","12853","11","500","1","31","31","1","8","45","2","2","1","6","2","2","1996"
"11","4","2","10","1","3","11","4","2","2","37","1","245","12854","12","400","2","31","31","1","7","38","2","2","1","0","0","1","1996"
"11","1","5","14","2","2","11","2","2","2","46","2","245","12855","9","400","4","31","31","1","8","45","2","2","1","0","0","1","1996"
"11","1","3","10","1","4","11","1","2","2","55","1","245","12856","6","400","2","31","31","0","8","45","2","2","1","0","0","1","1996"
"10","2","4","18","1","1","10","4","2","1","33","2","345","12857","5","400","3","31","31","1","5","33","2","2","1","0","0","1","1996"
"10","2","4","16","1","1","10","4","2","2","46","2","345","12858","4","400","3","31","31","2","8","45","2","2","1","0","0","1","1996"
"9","4","2","14","1","3","9","5","1","2","79","1","245","12859","12","400","2","31","31","1","8","66","2","2","1","3","0","1","1996"
"8","4","1","18","1","4","10","1","2","2","34","1","245","12860","6","400","4","31","31","1","4","33","2","2","1","0","0","1","1996"
"7","4","2","3","1","2","7","4","2","2","42","1","345","12861","6","400","4","31","31","1","4","38","2","2","1","0","0","1","1996"
"6","5","2","7","1","4","7","2","1","2","34","2","245","12862","10","400","4","31","31","2","5","33","2","2","1","1","0","1","1996"
"6","4","6","7","1","4","7","5","1","1","26","1","245","12863","5","400","2","31","31","2","5","33","2","2","1","1","0","1","1996"
"6","4","5","7","1","4","6","5","2","1","33","1","345","12864","3","400","1","31","31","2","7","33","2","2","1","0","0","1","1996"
"6","2","5","14","1","4","8","4","2","1","31","1","245","12865","7","400","1","31","31","1","6","33","2","2","1","0","0","1","1996"
"6","2","5","18","1","3","6","4","1","1","42","2","245","12866","1","700","4","31","31","5","7","38","2","2","1","6","0","1","1996"
"5","5","7","7","1","4","6","1","2","1","32","2","245","12867","2","400","3","31","31","1","7","33","2","2","1","6","0","1","1996"
"6","2","5","10","1","1","6","2","2","1","30","2","245","12868","10","400","2","31","31","1","7","33","2","2","1","6","0","1","1996"
"5","3","5","18","1","5","6","2","2","1","33","1","245","12869","3","400","4","31","31","1","6","33","2","2","1","0","0","1","1996"
"5","2","3","3","1","4","5","3","2","2","33","2","245","12870","10","400","1","31","31","2","7","33","2","2","1","0","0","1","1996"
"4","4","2","14","1","2","5","4","2","2","42","2","345","12871","9","400","4","31","31","2","7","38","2","2","1","6","0","1","1996"
"3","2","2","18","1","3","3","4","2","2","76","1","345","12872","3","400","3","31","31","2","8","66","2","2","1","3","0","1","1996"
"12","4","5","7","2","2","12","4","2","1","0","2","690","12873","10","400","1","31","31","5","0","16","2","2","1","0","0","1","1996"
"1","5","5","10","1","1","2","2","2","2","74","2","245","12874","1","400","1","31","31","1","8","66","2","2","1","6","6","2","1996"
"5","2","1","19","1","2","5","2","2","2","38","2","495","12875","6","400","4","31","31","1","8","38","2","2","1","0","0","3","1996"
"12","1","1","3","1","1","12","1","1","1","27","1","245","12876","4","400","1","31","31","2","6","33","2","2","1","3","0","1","1996"
"12","1","6","14","1","1","12","1","2","2","52","2","245","12877","6","400","2","31","31","2","6","45","2","2","1","6","0","1","1996"
"12","1","1","7","1","1","12","1","2","2","41","1","245","12878","11","400","1","31","31","2","7","38","2","2","1","0","0","1","1996"
"9","5","6","3","1","1","10","1","2","2","51","2","345","12879","15","400","2","31","31","0","8","45","2","2","1","6","0","1","1996"
"9","3","1","3","1","1","9","3","1","2","53","1","345","12880","11","400","2","31","31","2","8","45","2","2","1","6","0","1","1996"
"9","3","5","14","1","5","9","3","2","2","64","1","345","12881","1","400","1","31","31","2","8","58","2","2","1","0","0","1","1996"
"8","3","2","18","1","3","8","3","2","2","29","2","245","12882","15","400","3","31","31","2","7","33","2","2","1","0","0","1","1996"
"6","4","2","7","1","3","6","5","2","2","37","1","245","12883","13","400","4","31","31","0","7","38","2","2","1","6","0","1","1996"
"6","4","4","6","1","5","6","4","2","2","49","2","495","12884","8","400","3","31","31","2","7","45","2","2","1","0","0","1","1996"
"6","3","6","19","1","5","6","4","2","2","34","1","345","12885","2","400","2","31","31","2","6","33","2","2","1","3","0","1","1996"
"5","2","2","10","1","4","12","2","2","1","34","2","345","12886","11","400","1","31","31","5","6","33","2","2","1","6","0","1","1996"
"4","1","6","7","1","2","4","1","1","2","40","2","245","12887","12","400","3","31","31","2","6","38","2","2","1","0","0","1","1996"
"3","4","7","10","1","3","4","1","2","2","28","1","245","12888","14","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"3","4","7","10","1","2","4","1","2","1","23","1","245","12889","10","400","4","31","31","2","6","28","2","2","1","6","0","1","1996"
"6","2","6","10","2","1","6","2","2","1","36","2","245","12890","12","400","1","31","31","2","7","38","2","2","1","0","0","1","1996"
"11","5","2","14","2","4","12","5","2","1","29","1","345","12891","5","400","1","31","31","1","6","33","2","2","1","6","0","1","1996"
"11","5","1","14","1","1","11","5","2","1","19","2","199","12892","13","400","1","31","31","2","2","23","2","2","1","6","0","1","1996"
"11","4","6","3","1","2","11","5","2","2","42","1","690","12893","9","400","1","31","31","2","7","38","2","2","1","6","0","1","1996"
"10","4","2","3","1","2","10","4","2","2","27","2","690","12894","15","400","1","31","31","5","7","33","2","2","1","0","0","1","1996"
"9","5","5","18","1","2","10","1","2","2","33","2","495","12895","10","400","4","31","31","1","7","33","2","2","1","6","6","2","1996"
"9","4","7","10","1","1","9","4","2","2","30","1","245","12896","15","400","2","31","31","2","6","33","2","2","1","3","0","1","1996"
"7","2","4","3","1","4","7","3","2","2","47","1","690","12897","14","700","4","31","31","1","8","45","2","2","1","0","0","1","1996"
"5","3","2","14","1","4","5","3","2","2","47","1","495","12898","12","400","2","23","23","1","8","45","2","2","1","0","0","1","1996"
"5","3","6","10","2","1","5","3","2","2","50","1","245","12899","11","400","4","31","31","2","8","45","2","2","1","3","0","1","1996"
"5","2","6","10","1","3","5","2","2","2","49","1","245","12900","2","400","4","31","31","2","8","45","2","2","1","0","0","1","1996"
"2","3","2","7","1","2","2","3","2","1","33","1","245","12901","10","400","1","31","31","2","6","33","2","2","1","6","0","1","1996"
"2","1","4","14","2","1","2","2","2","2","31","1","245","12902","10","400","2","31","31","0","7","33","2","2","1","6","0","1","1996"
"2","1","4","7","1","4","2","1","2","2","43","1","245","12903","8","400","3","31","31","5","7","38","2","2","1","0","0","1","1996"
"10","4","4","7","1","4","10","4","2","2","61","1","245","12904","15","500","3","31","31","1","8","58","2","2","1","6","2","1","1996"
"10","4","2","18","1","2","10","4","2","2","63","1","245","12905","14","400","2","31","31","1","8","58","2","2","1","0","0","1","1996"
"10","1","6","10","1","5","10","4","2","1","20","1","245","12906","8","400","1","31","31","1","2","23","2","2","1","0","0","1","1996"
"9","2","1","10","1","2","9","2","2","2","37","1","690","12907","12","400","2","31","31","5","7","38","2","2","1","6","0","1","1996"
"9","2","7","18","1","2","9","2","2","2","19","1","245","12908","9","400","1","31","31","0","3","23","2","2","1","6","0","1","1996"
"4","3","1","7","1","2","4","3","2","2","28","2","245","12909","2","400","3","31","31","0","7","33","2","2","1","0","0","1","1996"
"4","4","1","7","1","3","4","4","2","2","28","1","690","12910","2","400","4","31","31","0","0","33","2","2","1","0","0","1","1996"
"7","1","5","14","1","1","7","3","2","2","46","1","245","12911","9","400","4","31","31","1","8","45","2","2","1","0","0","1","1996"
"7","3","6","18","1","5","7","4","2","2","63","1","690","12912","1","400","2","31","31","5","8","58","2","2","1","0","0","1","1996"
"10","3","4","7","1","4","10","3","1","2","39","1","245","12913","5","400","3","31","31","2","7","38","2","2","1","0","0","1","1996"
"3","2","6","14","1","2","3","3","2","2","30","2","245","12914","13","400","2","31","31","1","6","33","2","2","1","0","0","1","1996"
"6","4","4","7","2","2","6","4","2","1","21","1","690","12915","13","400","4","31","31","2","2","28","2","2","1","6","0","1","1996"
"6","3","2","7","1","2","7","2","1","1","27","1","245","12916","15","400","4","31","31","1","7","33","2","2","1","1","6","3","1996"
"7","3","1","18","1","2","7","3","2","2","41","1","245","12917","5","400","1","31","31","1","7","38","2","2","1","1","0","1","1996"
"7","4","2","18","1","4","7","4","2","2","41","1","245","12918","16","400","4","31","31","0","7","38","2","2","1","0","0","1","1996"
"8","1","6","7","1","1","8","2","2","2","55","1","245","12919","9","400","4","31","31","2","8","45","1","2","1","3","0","1","1996"
"11","2","5","7","1","3","11","5","2","2","33","1","345","12920","8","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"11","3","3","10","1","1","12","1","1","2","42","1","245","12921","6","400","3","31","31","2","6","38","2","2","1","0","0","1","1996"
"6","2","1","10","1","4","6","3","1","2","51","1","199","12922","1","400","3","31","31","2","7","45","2","2","1","3","0","1","1996"
"11","3","5","18","1","1","11","3","1","1","67","1","245","12923","5","400","3","31","31","1","8","66","2","2","1","0","1","1","1996"
"11","3","6","1","1","2","12","1","2","2","33","1","245","12924","9","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"11","2","5","1","1","1","11","2","2","2","76","1","345","12925","2","400","2","31","31","1","8","66","2","2","1","6","0","1","1996"
"8","2","4","18","1","1","8","5","2","2","26","1","345","12926","4","400","4","31","31","1","7","33","2","2","1","1","0","1","1996"
"8","1","7","1","1","1","8","2","2","2","46","1","245","12927","6","400","4","31","31","2","8","45","2","2","1","0","0","1","1996"
"7","4","7","7","1","2","8","1","2","1","34","1","245","12928","2","400","3","31","31","5","6","33","2","2","1","3","0","1","1996"
"7","3","7","6","1","1","7","3","2","1","22","2","345","12929","5","400","4","31","31","0","5","28","2","2","1","0","0","1","1996"
"7","3","1","19","2","2","7","3","2","2","48","1","690","12930","10","400","2","31","31","0","8","45","2","2","1","0","0","1","1996"
"6","2","1","13","1","1","6","2","2","2","52","2","690","12931","7","400","2","31","31","2","8","45","2","2","1","6","0","1","1996"
"6","5","5","3","1","3","7","1","2","2","40","1","345","12932","15","400","2","31","31","1","7","38","2","2","1","6","0","1","1996"
"6","5","3","7","1","4","6","5","2","2","61","1","245","12933","1","400","4","31","31","2","8","58","2","2","1","0","0","1","1996"
"6","1","2","18","2","4","6","2","2","2","50","1","245","12934","1","400","2","31","31","2","8","45","2","2","1","6","0","1","1996"
"6","2","3","10","1","5","6","3","2","1","31","2","245","12935","5","400","4","31","31","2","6","33","2","2","1","0","0","1","1996"
"4","2","3","18","1","2","4","3","2","2","51","2","199","12936","7","400","1","31","31","2","8","45","2","2","1","1","0","1","1996"
"4","2","1","14","1","2","4","2","2","2","51","1","345","12937","9","400","2","31","31","0","7","45","2","2","1","0","6","2","1996"
"4","1","6","3","1","1","4","1","1","1","21","2","245","12938","9","400","2","31","31","0","5","28","2","2","1","0","0","1","1996"
"1","2","2","10","1","3","1","3","1","1","49","1","245","12939","1","400","4","31","31","2","8","45","2","2","1","6","0","1","1996"
"12","3","5","7","2","4","8","1","2","2","34","1","245","12940","6","400","4","31","31","2","7","33","2","2","1","0","0","1","1996"
"12","3","4","7","1","4","12","3","2","2","31","2","245","12941","2","400","1","31","31","5","7","33","2","2","1","0","0","1","1996"
"11","2","5","6","1","2","11","3","2","2","32","1","245","12942","14","400","3","31","31","1","5","33","2","2","1","3","0","1","1996"
"11","2","5","14","1","4","11","3","2","2","54","1","245","12943","12","400","1","31","31","2","8","45","2","2","1","0","0","1","1996"
"10","3","5","7","1","1","12","2","1","1","34","2","199","12944","14","400","4","31","31","2","5","33","2","2","1","0","0","1","1996"
"10","1","1","10","1","3","10","1","2","2","36","1","245","12945","12","400","4","31","31","1","7","38","2","2","1","0","0","1","1996"
"8","4","2","10","2","4","9","1","2","2","31","2","690","12946","13","400","1","31","31","0","6","33","2","2","1","0","0","1","1996"
"8","2","2","3","1","2","8","2","2","2","62","1","345","12947","4","400","2","31","31","0","8","58","2","2","1","6","0","1","1996"
"7","3","6","14","1","2","7","3","2","1","35","2","345","12948","1","400","4","31","31","0","6","33","2","2","1","1","0","1","1996"
"7","1","5","14","1","1","7","2","2","2","44","2","199","12949","14","400","2","31","31","0","7","38","2","2","1","0","0","1","1996"
"6","2","5","10","1","5","6","2","2","2","73","2","690","12950","14","400","1","31","31","0","8","66","2","2","1","6","0","1","1996"
"5","5","1","10","1","3","6","3","2","2","32","2","245","12951","10","400","2","31","31","1","7","33","2","2","1","0","0","1","1996"
"5","4","6","10","1","2","5","4","2","2","34","1","245","12952","9","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"5","2","5","18","1","2","5","3","2","2","38","1","199","12953","5","400","1","31","31","0","8","38","2","2","1","0","0","1","1996"
"6","2","2","7","1","3","6","3","2","2","45","2","690","12954","8","400","3","31","31","1","5","38","2","2","1","0","0","1","1996"
"5","2","1","3","1","5","5","3","1","2","53","1","345","12955","5","500","4","31","31","5","8","45","2","2","1","6","2","1","1996"
"5","1","1","7","1","2","5","1","1","1","24","1","245","12956","10","400","1","31","31","1","2","28","2","2","1","0","0","1","1996"
"4","3","3","3","1","4","4","4","2","2","44","1","690","12957","14","400","3","31","31","0","7","38","2","2","1","0","0","3","1996"
"4","1","3","18","1","4","4","2","1","2","45","2","245","12958","1","400","2","31","31","1","6","38","2","2","1","1","6","2","1996"
"8","5","3","6","1","3","8","5","2","2","41","1","495","12959","2","700","1","31","31","2","7","38","2","2","1","0","0","1","1996"
"1","3","7","6","1","4","1","3","2","2","56","2","345","12960","3","400","4","31","31","2","8","58","1","2","1","0","0","1","1996"
"12","4","2","18","1","3","12","4","2","2","28","1","245","12961","6","400","1","31","31","1","6","33","2","2","1","0","0","1","1996"
"2","2","2","18","1","3","2","2","1","1","46","2","245","12962","7","400","3","31","31","2","7","45","2","2","1","3","0","1","1996"
"2","1","2","10","1","2","2","1","2","1","24","2","690","12963","9","400","2","31","31","0","6","28","2","2","1","6","0","1","1996"
"2","2","6","18","1","2","2","3","2","1","32","1","245","12964","5","400","2","31","31","2","6","33","2","2","1","3","0","1","1996"
"8","1","1","14","1","3","8","1","2","2","74","1","495","12965","5","400","4","31","31","0","8","66","2","2","1","3","0","1","1996"
"7","2","7","14","1","4","9","2","2","2","36","2","345","12966","16","400","2","31","31","2","7","38","2","2","1","1","0","1","1996"
"9","1","4","7","1","5","9","3","2","2","43","1","345","12967","4","400","3","31","31","2","7","38","2","2","1","0","0","1","1996"
"9","1","4","14","1","5","10","2","2","1","28","1","345","12968","16","400","1","31","31","2","6","33","2","2","1","6","0","1","1996"
"11","5","1","18","1","4","12","3","2","1","25","1","245","12969","4","400","2","31","31","1","3","28","2","2","1","1","0","1","1996"
"4","5","5","14","1","2","5","1","2","1","52","1","690","12970","3","400","2","31","31","0","8","45","2","2","1","6","0","1","1996"
"4","2","5","13","1","5","5","3","2","2","50","1","690","12971","16","400","4","31","31","1","8","45","2","2","1","0","0","1","1996"
"8","4","5","4","1","5","8","4","2","2","52","1","345","12972","12","400","1","31","31","2","7","45","2","2","1","0","0","1","1996"
"8","4","7","18","1","2","8","5","2","1","52","1","245","12973","3","400","3","31","31","2","7","45","2","2","1","6","0","1","1996"
"8","4","4","10","1","1","9","1","2","1","26","1","245","12974","12","400","1","0","31","1","6","33","2","2","1","0","0","1","1996"
"10","2","2","14","1","1","10","3","2","2","46","1","245","12975","5","400","1","31","31","2","7","45","2","2","1","3","0","1","1996"
"12","1","2","3","1","4","12","2","1","2","31","1","345","12976","4","400","2","31","31","0","6","33","2","2","1","0","0","1","1996"
"6","3","3","14","1","4","6","4","2","2","31","1","199","12977","7","400","1","31","31","2","7","33","2","2","1","0","0","1","1996"
"12","2","4","10","1","2","12","2","2","2","41","2","345","12978","1","400","1","31","31","1","7","38","2","2","1","0","0","1","1996"
"12","2","6","3","1","1","12","2","2","2","26","2","245","12979","13","400","3","31","31","2","7","33","1","2","1","0","6","2","1996"
"12","2","6","18","2","1","12","3","2","2","55","1","199","12980","4","400","2","31","31","0","8","45","2","2","1","0","0","1","1996"
"3","3","3","14","1","4","3","3","1","1","27","1","245","12981","4","400","2","31","31","5","5","33","2","2","1","1","0","1","1996"
"3","2","6","7","1","1","3","3","2","2","43","2","690","12982","7","400","2","31","31","5","7","38","2","2","1","0","0","1","1996"
"5","3","4","10","1","5","5","3","2","2","36","1","245","12983","5","400","4","31","31","5","7","38","2","2","1","3","0","1","1996"
"5","3","5","10","1","3","5","4","2","2","36","1","245","12984","14","400","4","31","31","0","7","38","2","2","1","1","0","1","1996"
"5","1","2","14","1","3","5","1","2","2","26","1","245","12985","14","400","3","31","31","5","6","33","2","2","1","0","0","1","1996"
"6","5","2","14","1","1","7","1","2","2","42","1","245","12986","7","400","4","31","31","1","7","38","2","2","1","0","0","1","1996"
"6","3","7","14","1","4","6","4","2","2","40","2","199","12987","14","400","4","31","31","1","7","38","2","2","1","1","0","1","1996"
"9","1","1","14","1","3","9","2","2","2","37","1","495","12988","13","400","1","31","31","5","7","38","2","2","1","0","0","1","1996"
"10","5","1","18","1","1","11","3","2","2","43","1","345","12989","10","400","2","31","31","2","7","38","2","2","1","6","0","1","1996"
"10","4","4","10","1","4","11","1","2","2","60","1","245","12990","6","700","1","31","31","0","8","58","2","2","1","0","0","1","1996"
"12","3","2","18","1","2","12","3","2","1","28","1","245","12991","10","400","2","31","31","2","6","33","2","2","1","1","0","1","1996"
"4","3","3","14","1","3","4","3","2","2","40","1","345","12992","5","400","2","31","31","2","8","38","2","2","1","0","0","1","1996"
"4","4","5","14","1","5","4","4","2","2","30","1","199","12993","7","400","4","31","31","0","7","33","2","2","1","0","0","1","1996"
"9","2","5","14","2","3","9","2","2","1","23","1","345","12994","3","400","2","31","31","2","5","28","2","2","1","6","0","1","1996"
"2","1","3","7","2","4","2","1","2","2","67","1","199","12995","9","400","4","31","31","0","8","66","2","2","1","1","0","1","1996"
"6","3","4","10","1","3","6","4","2","1","35","1","245","12996","10","400","1","31","31","2","6","33","2","2","1","0","0","1","1996"
"9","4","4","10","1","3","12","2","2","2","46","1","245","12997","9","400","1","31","31","1","7","45","2","2","1","0","0","1","1996"
"9","4","6","10","1","2","9","4","1","2","45","1","199","12998","8","400","3","31","31","5","8","38","2","2","1","3","0","3","1996"
"1","1","2","10","1","2","1","1","2","2","51","1","245","12999","3","400","1","31","31","5","8","45","2","2","1","3","0","1","1996"
"6","3","5","7","1","5","6","3","2","2","39","1","245","13000","13","400","4","31","31","0","7","38","2","2","1","6","6","2","1996"
"3","1","5","14","1","2","4","1","2","2","39","1","690","13001","16","400","2","31","31","5","7","38","2","2","1","1","0","1","1996"
"7","4","6","14","1","3","8","1","2","2","34","1","345","13002","14","400","1","31","31","2","6","33","2","2","1","0","0","1","1996"
"12","1","6","18","1","1","12","2","1","2","29","1","199","13003","13","400","4","31","31","0","7","33","2","2","1","0","0","1","1996"
"12","1","6","14","1","1","12","1","1","2","54","2","245","13004","4","400","1","31","31","0","7","45","2","2","1","3","0","1","1996"
"2","2","4","10","1","2","2","3","2","1","34","1","245","13005","1","400","4","31","31","0","6","33","2","2","1","1","0","1","1996"
"7","2","2","7","1","3","7","2","2","2","50","2","245","13006","6","500","1","31","31","0","6","45","2","2","1","3","2","1","1996"
"9","1","1","14","1","1","9","2","2","2","26","2","245","13007","9","400","2","31","31","0","7","33","2","2","1","6","0","1","1996"
"12","3","6","18","1","2","12","3","2","2","43","1","245","13008","9","400","2","31","31","2","7","38","2","2","1","6","0","1","1996"
"12","2","2","10","1","2","12","2","2","2","53","1","245","13009","5","400","4","31","31","2","7","45","2","2","1","0","0","1","1996"
"12","2","1","7","1","3","12","2","2","2","33","1","245","13010","13","400","2","31","31","2","6","33","2","2","1","0","0","1","1996"
"12","2","2","10","1","3","12","2","1","2","33","1","345","13011","8","400","3","31","31","2","6","33","2","2","1","0","0","1","1996"
"12","2","2","14","1","3","12","2","2","1","30","2","245","13012","3","400","4","31","31","0","6","33","2","2","1","1","0","1","1996"
"10","5","7","6","1","1","11","1","2","1","37","2","345","13013","11","400","4","31","31","1","8","38","2","2","1","6","0","1","1996"
"9","1","5","7","1","1","9","1","2","3","37","1","245","13014","11","400","2","31","31","1","7","38","2","2","1","0","1","1","1996"
"8","5","3","10","1","5","9","1","2","1","32","1","345","13015","13","400","1","31","31","1","6","33","2","2","1","0","0","1","1996"
"4","3","2","7","2","3","4","3","2","1","26","2","245","13016","7","400","2","31","31","1","6","33","2","2","1","0","0","1","1996"
"4","3","1","10","2","1","4","3","2","2","65","1","345","13017","10","400","1","31","31","0","8","58","2","2","1","0","0","1","1996"
"11","3","5","14","1","3","11","4","2","1","28","1","245","13018","3","400","2","31","31","0","6","33","2","2","1","6","0","1","1996"
"11","2","6","10","1","2","11","3","2","2","41","1","245","13019","2","400","2","31","31","0","7","38","2","2","1","6","0","1","1996"
"8","2","4","10","1","5","8","2","2","1","26","1","245","13020","1","400","2","31","31","0","7","33","2","2","1","1","0","1","1996"
"8","1","4","18","1","4","8","1","2","2","32","1","245","13021","15","400","3","31","31","2","5","33","2","2","1","0","6","2","1996"
"7","4","5","18","1","5","7","4","1","1","31","1","245","13022","10","400","2","31","31","5","6","33","2","2","1","0","0","1","1996"
"6","3","5","18","1","2","6","3","1","2","40","2","245","13023","10","400","1","31","31","2","7","38","2","2","1","6","0","1","1996"
"7","2","3","18","1","4","7","3","1","2","37","1","245","13024","10","400","4","31","31","1","6","38","2","2","1","1","0","1","1996"
"4","2","1","2","2","2","4","2","2","2","30","1","345","13025","15","400","2","31","31","1","7","33","2","2","1","0","0","1","1996"
"3","4","1","7","1","2","3","4","2","2","41","1","245","13026","9","400","4","31","31","2","4","38","2","2","1","0","0","1","1996"
"6","3","6","10","1","2","6","3","2","2","27","1","245","13027","5","400","1","31","31","1","6","33","2","2","1","0","0","1","1996"
"6","3","6","10","1","5","6","4","2","1","28","2","245","13028","10","400","2","31","31","2","6","33","2","2","1","1","0","1","1996"
"2","3","4","19","1","3","3","1","2","2","38","2","245","13029","4","400","3","31","31","5","7","38","2","2","1","6","0","1","1996"
"4","2","7","7","1","3","4","2","2","2","33","2","199","13030","9","400","3","31","31","1","7","33","2","2","1","0","0","1","1996"
"11","2","7","14","1","3","12","2","2","1","32","1","245","13031","15","400","1","31","31","0","7","33","2","2","1","0","0","1","1996"
"10","4","6","10","1","3","10","4","2","2","55","1","345","13032","3","400","4","31","31","2","7","45","2","2","1","1","0","1","1996"
"8","3","4","7","1","3","8","5","2","2","34","1","245","13033","10","400","3","31","31","2","6","33","2","2","1","0","0","1","1996"
"8","3","3","10","1","4","8","3","2","2","64","1","245","13034","2","400","2","31","31","5","8","58","2","2","1","0","0","1","1996"
"5","3","1","18","2","2","7","2","2","2","31","1","345","13035","6","400","2","31","31","0","7","33","2","2","1","6","0","1","1996"
"4","3","7","14","1","2","4","3","1","2","46","1","345","13036","1","400","3","31","31","2","7","45","2","2","1","0","0","1","1996"
"4","3","7","10","1","2","4","3","2","2","38","2","495","13037","2","400","2","31","31","0","5","38","2","2","2","0","0","1","1996"
"3","1","5","1","1","1","3","1","2","2","49","1","690","13038","15","400","3","31","31","1","8","45","2","2","1","0","0","1","1996"
"12","2","2","7","1","1","12","3","2","1","44","1","245","13039","2","400","2","31","31","1","7","38","2","2","1","6","0","3","1996"
"12","2","1","19","1","3","12","3","1","1","51","1","345","13040","9","400","4","31","31","1","8","45","1","2","1","6","0","1","1996"
"12","2","6","14","1","4","12","3","1","1","35","1","245","13041","2","400","4","31","31","2","5","33","1","2","1","1","0","1","1996"
"12","2","7","1","1","5","12","3","2","2","48","1","495","13042","6","400","3","31","31","1","8","45","2","2","1","0","6","2","1996"
"12","2","1","18","1","2","12","2","2","1","34","1","245","13043","11","400","3","31","31","2","6","33","1","2","1","6","0","1","1996"
"12","2","5","3","1","5","12","3","2","2","34","1","245","13044","6","400","4","31","31","2","7","33","2","2","1","6","0","1","1996"
"12","2","5","14","1","5","12","2","2","2","51","1","245","13045","12","400","1","31","31","5","8","45","2","2","1","6","0","1","1996"
"11","5","2","7","1","3","12","3","2","2","40","1","345","13046","13","400","1","31","31","2","7","38","2","2","1","3","0","1","1996"
